,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
53978,SN904GN24,13-01-16,D,24,1,1,0,Zaza,YAF/SPY,-28.91868333,151.5783333,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53980,SN904GN25,13-01-16,D,25,2,1,1,Regan,Male,-28.91871667,151.5786167,Melody,1,P,1,,1,,,904,,1601,,,NA,2,2016-01,2016
53981,SN904GN26,13-01-16,D,26,1,1,0,Celine,YAF/SPY,-28.91875,151.5790667,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53982,SN904GN27,13-01-16,D,27,1,1,0,Shaddow,YAF/SPY,-28.91903333,151.57905,,,P,0,,1,Y,,904,,1601,,,NA,1,2016-01,2016
53983,SN904GN28,13-01-16,F,28,1,1,0,Dash,YAF/SPY,-28.91831667,151.5786833,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53985,SN904GN29,13-01-16,F,29,3,2,1,Mike,Male,-28.91821667,151.5778667,Zaza,1,P,1,,1,,,904,,1601,,,NA,2,2016-01,2016
53987,SN904GN30,13-01-16,F,30,2,2,0,Domino,LPY,-28.91836667,151.57765,Quill,10,P,0,,1,,,904,,1601,,,NA,2,2016-01,2016
53988,SN904GN31,13-01-16,B,31,1,1,0,Ester,YAF/SPY,-28.91826667,151.5769667,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53989,SN904GN32,13-01-16,B,32,2,2,0,Sally,YAF/SPY,-28.91786667,151.5767,Josie,11,P,0,,1,,,904,,1601,,,NA,2,2016-01,2016
53991,SN904GN33,13-01-16,B,33,2,1,1,Nancy,YAF/SPY,-28.91763333,151.57655,Trevor,12,P,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53992,SN904GN34,13-01-16,F,34,1,1,0,Julia,YAF/SPY,-28.9175,151.5774,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53993,SN904GN35,13-01-16,F,35,4,4,0,Jacquei,SPY,-28.91731667,151.5774,Hazel,2,P,1,,1,,,904,,1601,,,NA,4,2016-01,2016
53994,SN904GN35,13-01-16,F,35,4,4,0,Hazel,YAF/SPY,-28.91728333,151.5774,Jacquei,2,P,1,,1,,,904,,1601,,,NA,4,2016-01,2016
53997,SN904GN36,13-01-16,F,36,1,1,0,Daniela,YAF/SPY,-28.91738333,151.57705,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
53998,SN904GN37,13-01-16,G,37,1,0,1,Twinkie,Male,-28.91523333,151.5776667,,,,0,,1,,,904,,1601,,,NA,1,2016-01,2016
54000,SN904GN38,13-01-16,G,38,6,3,3,Brain,Male,-28.91546667,151.5778667,Paulie,3,P,1,,1,,,904,,1601,,,NA,6,2016-01,2016
54002,SN904GN38,13-01-16,G,38,6,3,3,Maude,YAF/SPY,-28.91558333,151.5777667,Paulie,7,P,0,,1,,,904,,1601,,,NA,6,2016-01,2016
54003,SN904GN38,13-01-16,G,38,6,3,3,Chad,Male,-28.91565,151.5777667,Maude,8,P,0,,1,,,904,,1601,,,NA,6,2016-01,2016
54009,SN904GN40,13-01-16,M,40,2,2,0,Candice,YAF/SPY,-28.91563333,151.57875,Lime,6,P,0,,1,,,904,,1601,,,NA,2,2016-01,2016
54010,SN904GN41,13-01-16,M,41,3,2,1,Nikki,YAF/SPY,-28.91588333,151.5790167,Nacho,13,P,0,,1,,,904,,1601,,,NA,3,2016-01,2016
54011,SN904GN41,13-01-16,M,41,3,2,1,Nacho,LPY,-28.91593333,151.5789,Basil,4,P,1,,1,,,904,,1601,,,NA,3,2016-01,2016
54014,SN904GN42,13-01-16,M,42,3,2,1,Rudolph,Male,-28.9163,151.5789833,Robin,5,P,1,,1,,,904,,1601,,,NA,3,2016-01,2016
54016,SN904GN43,13-01-16,M,43,2,1,1,Helen,YAF/SPY,-28.91636667,151.5787333,Jeff,6,P,0,,1,,,904,,1601,,,NA,2,2016-01,2016
54022,SN905GN1,14-01-16,F,1,3,3,0,Domino,LPY,-28.90163333,151.5778167,Zaza,7,P,0,,1,,,905,,1601,,,NA,3,2016-01,2016
54023,SN905GN1,14-01-16,F,1,3,3,0,Zaza,YAF/SPY,-28.91826667,151.5779333,Domino,7,P,0,,1,,,905,,1601,,,NA,3,2016-01,2016
54024,SN905GN1,14-01-16,F,1,3,3,0,Daniela,YAF/SPY,-28.91813333,151.5779,Zaza,12,P,0,,1,,,905,,1601,,,NA,3,2016-01,2016
54026,SN905GN11,14-01-16,E,11,1,1,0,Celine,YAF/SPY,-28.91965,151.5786833,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54027,SN905GN12,14-01-16,A,12,2,1,1,Ester,YAF/SPY,-28.91925,151.5766,Chad,7,P,0,,1,,,905,,1601,,,NA,2,2016-01,2016
54028,SN905GN12,14-01-16,A,12,2,1,1,Chad,Male,-28.91911667,151.57665,Ester,7,P,0,,1,,,905,,1601,,,NA,2,2016-01,2016
54029,SN905GN13,14-01-16,A,13,1,1,0,Sally,YAF/SPY,-28.91895,151.57655,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54032,SN905GN16,14-01-16,A,16,1,1,0,Hazel,YAF/SPY,-28.9184,151.5764833,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54033,SN905GN17,14-01-16,A,17,3,3,0,Helen,YAF/SPY,-28.91871667,151.5759667,Ella,14,P,0,,1,,,905,,1601,,,NA,3,2016-01,2016
54035,SN905GN17,14-01-16,A f,17,3,3,0,Enid,YAF/SPY,-28.91873333,151.5757833,Ella,2,P,1,,1,,,905,,1601,,,NA,3,2016-01,2016
54036,SN905GN18,14-01-16,A,18,1,1,0,Naomi,YAF/SPY,-28.91811667,151.5764167,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54038,SN905GN2,14-01-16,F,2,3,3,0,Abigail,SPY,-28.91811667,151.5782167,Julia,4,P,1,,1,,,905,,1601,,,NA,3,2016-01,2016
54039,SN905GN2,14-01-16,F,2,3,3,0,Julia,YAF/SPY,-28.91813333,151.5783,Abigail,4,P,1,,1,,,905,,1601,,,NA,3,2016-01,2016
54041,SN905GN20,14-01-16,B,20,2,1,1,Twinkie,Male,-28.91765,151.5763667,Squirt,11,P,0,,1,,,905,,1601,,,NA,2,2016-01,2016
54044,SN905GN21,14-01-16,B,21,3,3,0,Maude,YAF/SPY,-28.91795,151.5760667,Strawberry,7,P,0,,1,,,905,,1601,,,NA,3,2016-01,2016
54046,SN905GN22,14-01-16,J,22,1,1,0,Blondie,SPY,-28.91601667,151.5752167,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54051,SN905GN25,14-01-16,J,25,1,1,0,Alison,YAF/SPY,-28.91718333,151.57375,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54053,SN905GN26,14-01-16,J,26,8,6,2,Trevor,Male,-28.91715,151.5735,Paulie,2,P,1,,1,,,905,,1601,,,NA,8,2016-01,2016
54057,SN905GN26,14-01-16,J,26,8,6,2,Therese,NPY,-28.91728333,151.5734833,Cotton,5,P,1,,1,,,905,,1601,,,NA,8,2016-01,2016
54061,SN905GN27,14-01-16,K,27,2,1,1,Opal,YAF/SPY,-28.91823333,151.5729167,Peto,4,P,1,,1,,,905,,1601,,,NA,2,2016-01,2016
54065,SN905GN3,14-01-16,F,3,3,2,1,Qantas,YAF/SPY,-28.91803333,151.5788,Justin,7,P,1,,1,,,905,,1601,,,NA,3,2016-01,2016
54075,SN905GN35,14-01-16,N,35,1,1,0,Themeda,YAF/SPY,-28.92015,151.5722,,,P,0,,1,Y,,905,,1601,,,NA,1,2016-01,2016
54080,SN905GN40,14-01-16,I,40,1,1,0,Lauren,YAF/SPY,-28.91955,151.5748667,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54081,SN905GN41,14-01-16,I,41,1,1,0,Stripes,YAF/SPY,-28.9195,151.5751167,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54082,SN905GN42,14-01-16,I,42,1,1,0,Nancy,YAF/SPY,-28.9196,151.5755,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54083,SN905GN43,14-01-16,H,43,3,2,1,Ditto,MPY,-28.92018333,151.5762833,David,2,P,1,,1,,,905,,1601,,,NA,3,2016-01,2016
54086,SN905GN5,14-01-16,M,5,1,1,0,Nacho,LPY,-28.91615,151.5791667,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54089,SN905GN7,14-01-16,F,7,1,1,0,Shaddow,YAF/SPY,-28.9177,151.5790667,,,,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54090,SN905GN8,14-01-16,F,8,2,0,2,Ross,Male,-28.91803333,151.5789667,Justin,1,P,0,,1,,,905,,1601,,,NA,1,2016-01,2016
54092,SN906GN1,15-01-16,H,1,1,1,0,Maude,YAF/SPY,-28.9201,151.5761167,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54096,SN906GN12,15-01-16,O sal,12,4,2,2,Sadie,YAF/SPY,-28.92065,151.5736,Brigit,4,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54097,SN906GN12,15-01-16,O sal,12,4,2,2,Brigit,YAF/SPY,-28.9206,151.5735833,Sadie,4,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54098,SN906GN13,15-01-16,I,13,1,1,0,Opal,YAF/SPY,-28.92085,151.57305,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54099,SN906GN14,15-01-16,O,14,2,1,1,Chilli,YAF/SPY,-28.921,151.5733333,Doodle,3,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54100,SN906GN14,15-01-16,O,14,2,1,1,Doodle,Male,-28.92103333,151.5734167,Chilli,3,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54103,SN906GN16,15-01-16,O,16,4,4,0,Coffee,YAF/SPY,-28.92156667,151.5734333,Ingrid,13,P,0,,1,,,906,,1601,,,NA,4,2016-01,2016
54106,SN906GN17,15-01-16,O,17,2,2,0,Pearl,NPY,-28.9218,151.5737333,Star,7,P,0,,1,,,906,,1601,,,NA,2,2016-01,2016
54107,SN906GN17,15-01-16,O,17,2,2,0,Star,YAF/SPY,-28.9219,151.5738333,Pearl,7,P,0,Where is yaf,1,,,906,,1601,,,NA,2,2016-01,2016
54109,SN906GN19,15-01-16,N,19,1,1,0,Gina,NPY,-28.92066667,151.5717333,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54112,SN906GN21,15-01-16,N,21,3,2,1,Barney,Male,-28.92021667,151.5716833,Brie,4,P,1,,1,,,906,,1601,,,NA,3,2016-01,2016
54113,SN906GN21,15-01-16,N,21,3,2,1,Brie,YAF/SPY,-28.92015,151.5718333,Barney,4,P,1,,1,,,906,,1601,,,NA,3,2016-01,2016
54115,SN906GN22,15-01-16,N,22,1,1,0,Themeda,YAF/SPY,-28.92005,151.5719333,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54121,SN906GN26,15-01-16,J,26,4,4,0,Alison,YAF/SPY,-28.91698333,151.5753,Alaska,2,P,1,,1,,,906,,1601,,,NA,4,2016-01,2016
54124,SN906GN27,15-01-16,J,27,4,1,3,Brain,Male,-28.91711667,151.5758,Paulie,6,P,0,,1,,,906,,1601,,,NA,4,2016-01,2016
54126,SN906GN27,15-01-16,J,27,4,1,3,Ester,YAF/SPY,-28.91726667,151.5758,Basil,2,P,1,,1,,,906,,1601,,,NA,4,2016-01,2016
54128,SN906GN28,15-01-16,J,28,2,0,2,Trevor,Male,-28.91756667,151.57605,Horatio,2,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54131,SN906GN30,15-01-16,A,30,1,1,0,Helen,YAF/SPY,-28.9183,151.57645,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54132,SN906GN31,15-01-16,A,31,2,2,0,Bene,YAF/SPY,-28.91828333,151.5761667,Squirt,12,P,0,,1,,,906,,1601,,,NA,2,2016-01,2016
54135,SN906GN33,15-01-16,A,33,1,1,0,Enid,YAF/SPY,-28.91876667,151.57635,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54139,SN906GN34,15-01-16,A,34,6,5,1,Nancy,YAF/SPY,-28.91881667,151.5767167,Justin,3,P,2,,1,,,906,,1601,,,NA,6,2016-01,2016
54140,SN906GN34,15-01-16,A,34,6,5,1,Blondie,SPY,-28.91881667,151.5768333,Naomi,4,P,1,,1,,,906,,1601,,,NA,6,2016-01,2016
54141,SN906GN34,15-01-16,A,34,6,5,1,Naomi,YAF/SPY,-28.91883333,151.5768667,Blondie,4,P,1,,1,,,906,,1601,,,NA,6,2016-01,2016
54142,SN906GN35,15-01-16,F,35,1,1,0,Daniela,YAF/SPY,-28.91848333,151.5774167,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54144,SN906GN36,15-01-16,F,36,4,4,0,Hazel,YAF/SPY,-28.9182,151.5778167,Jamie,7,P,0,,1,,,906,,1601,,,NA,4,2016-01,2016
54146,SN906GN36,15-01-16,F,36,4,4,0,Candice,YAF/SPY,-28.91805,151.57775,Josie,6,P,0,,1,,,906,,1601,,,NA,4,2016-01,2016
54147,SN906GN37,15-01-16,F,37,2,1,1,Amanda,YAF/SPY,-28.91821667,151.5780833,Xavier,1,P,1,,1,,,906,,1601,,,NA,2,2016-01,2016
54156,SN906GN43,15-01-16,D,43,1,0,1,Ross,Male,-28.91895,151.5792333,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54157,SN906GN44,15-01-16,D,44,1,1,0,Shaddow,YAF/SPY,-28.91871667,151.5789,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54159,SN906GN45,15-01-16,D,45,2,2,0,Zaza,YAF/SPY,-28.9188,151.5782833,Mollie,8,P,0,,1,,,906,,1601,,,NA,2,2016-01,2016
54160,SN906GN46,15-01-16,D,46,7,7,0,Jacquei,SPY,-28.91881667,151.5781167,Mindi,4,P,1,,1,,,906,,1601,,,NA,7,2016-01,2016
54162,SN906GN46,15-01-16,D,46,7,7,0,Dash,YAF/SPY,-28.91898333,151.57805,,3,P,2,,1,,,906,,1601,,,NA,7,2016-01,2016
54164,SN906GN46,15-01-16,D,46,7,7,0,Nacho,LPY,-28.91898333,151.5779833,Lime,2,P,3,,1,,,906,,1601,,,NA,7,2016-01,2016
54166,SN906GN46,15-01-16,D,46,7,7,0,Celine,YAF/SPY,-28.91903333,151.5782167,Dash,12,P,0,,1,Y,,906,,1601,,,NA,7,2016-01,2016
54168,SN906GN48,15-01-16,D,48,1,1,0,Domino,LPY,-28.91885,151.5776833,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54169,SN906GN49,15-01-16,D,49,1,1,0,Cashew,YAF/SPY,-28.91913333,151.5779333,,,,0,,1,,,906,,1601,,,NA,1,2016-01,2016
54170,SN906GN5,15-01-16,I,5,1,1,0,Stripes,YAF/SPY,-28.91978333,151.5750167,,,,0,,1,Y,,906,,1601,,,NA,1,2016-01,2016
54171,SN906GN50,15-01-16,D,50,3,1,2,Julia,YAF/SPY,-28.91933333,151.5779,Sherlock,7,P,0,,1,,,906,,1601,,,NA,3,2016-01,2016
54178,SN906GN7,15-01-16,I,7,4,3,1,Syrup,SPY,-28.91971667,151.5744667,Cornflower,2,P,1,,1,,,906,,1601,,,NA,4,2016-01,2016
54182,SN906GN8,15-01-16,I,8,2,2,0,Penny,YAF/SPY,-28.9199,151.57415,Arrow,10,P,0,,1,,,906,,1601,,,NA,2,2016-01,2016
54183,SN906GN9,15-01-16,I,9,11,8,3,Bubbles,YAF/SPY,-28.92015,151.5740333,Alex,7,P,0,,1,,,906,,1601,,,NA,11,2016-01,2016
54185,SN906GN9,15-01-16,I,9,11,8,3,Lauren,YAF/SPY,-28.92018333,151.5741167,Chad,6,P,0,,1,,,906,,1601,,,NA,11,2016-01,2016
54186,SN906GN9,15-01-16,I,9,11,8,3,Chad,Male,-28.92013333,151.5742,Lauren,6,P,0,,1,,,906,,1601,,,NA,11,2016-01,2016
54189,SN906GN9,15-01-16,I,9,11,8,3,Francis,YAF/SPY,-28.92005,151.5737833,Matilda,5,P,1,,1,,,906,,1601,,,NA,11,2016-01,2016
54191,SN906GN9,15-01-16,I,9,11,8,3,Michelle,YAF/SPY,-28.9199,151.5736167,Nutmeg,7,P,0,,1,,,906,,1601,,,NA,11,2016-01,2016
54194,SN907GN1,16-01-16,D,1,13,7,6,Nacho,LPY,-28.9193,151.5775167,Abigail,10,P,0,,1,,,907,,1601,,,NA,13,2016-01,2016
54195,SN907GN1,16-01-16,D,1,13,7,6,Abigail,SPY,-28.91933333,151.5775833,Regan,8,P,0,,2,,,907,,1601,,,NA,13,2016-01,2016
54196,SN907GN1,16-01-16,D,1,13,7,6,Regan,Male,-28.9193,151.5776667,Justin,5,P,1,,1,,,907,,1601,,,NA,13,2016-01,2016
54198,SN907GN1,16-01-16,D,1,13,7,6,Qantas,YAF/SPY,-28.91918333,151.5777167,Robin,2,P,3,,2,Y,,907,,1601,,,NA,13,2016-01,2016
54200,SN907GN1,16-01-16,D,1,13,7,6,Ditto,MPY,-28.91913333,151.5777667,Robin,2,P,3,,2,,,907,,1601,,,NA,13,2016-01,2016
54204,SN907GN1,16-01-16,D,1,13,7,6,Mike,Male,-28.91896667,151.5777333,Robin,4,P,1,,2,,,907,,1601,,,NA,13,2016-01,2016
54205,SN907GN1,16-01-16,D,1,13,7,6,Rudolph,Male,-28.91916667,151.5774167,Amanda,2,P,1,,3,,,907,,1601,,,NA,13,2016-01,2016
54206,SN907GN1,16-01-16,D,1,13,7,6,Amanda,YAF/SPY,-28.9192,151.57745,Rudolph,2,P,1,,3,,,907,,1601,,,NA,13,2016-01,2016
54208,SN907GN11,16-01-16,B,11,1,1,0,Bene,YAF/SPY,-28.91801667,151.5759667,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54209,SN907GN12,16-01-16,B,12,8,8,0,Nancy,YAF/SPY,-28.91781667,151.5759667,Evie,3,P,1,,1,,,907,,1601,,,NA,8,2016-01,2016
54214,SN907GN12,16-01-16,J,12,8,8,0,Beans,YAF/SPY,-28.91771667,151.5759833,Natasha,7,P,0,,1,,,907,,1601,,,NA,8,2016-01,2016
54215,SN907GN12,16-01-16,J,12,8,8,0,Enid,YAF/SPY,-28.91766667,151.5760667,Naomi,7,P,0,,1,,,907,,1601,,,NA,8,2016-01,2016
54216,SN907GN12,16-01-16,J,12,8,8,0,Naomi,YAF/SPY,-28.91758333,151.5761167,Enid,7,P,0,,1,,,907,,1601,,,NA,8,2016-01,2016
54222,SN907GN14,16-01-16,J,14,3,1,2,Cyclops,Male,-28.91721667,151.5746333,Horatio,3,P,2,,1,,,907,,1601,,,NA,3,2016-01,2016
54223,SN907GN15,16-01-16,J,15,7,7,0,Alison,YAF/SPY,-28.91703333,151.57445,Sadie,4,P,1,,1,,,907,,1601,,,NA,7,2016-01,2016
54224,SN907GN15,16-01-16,J,15,7,7,0,Sadie,YAF/SPY,-28.91701667,151.5743833,Alison,4,P,2,,1,,,907,,1601,,,NA,7,2016-01,2016
54225,SN907GN15,16-01-16,J,15,7,7,0,Fiona,NPY,-28.9171,151.5743333,Pixie,4,P,1,,1,,,907,,1601,,,NA,7,2016-01,2016
54227,SN907GN15,16-01-16,J,15,7,7,0,Michelle,YAF/SPY,-28.91718333,151.5742833,Pixie,3,P,1,,1,,,907,,1601,,,NA,7,2016-01,2016
54229,SN907GN15,16-01-16,J,15,7,7,0,Nina,LPY,-28.91715,151.57415,Harriet,4,P,1,,1,,,907,,1601,,,NA,7,2016-01,2016
54230,SN907GN16,16-01-16,J,16,3,3,0,Francis,YAF/SPY,-28.91768333,151.5741833,Sadie,9,P,0,,1,,,907,,1601,,,NA,2,2016-01,2016
54234,SN907GN19,16-01-16,K,19,2,2,0,Opal,YAF/SPY,-28.91806667,151.5729167,Spot,15,P,0,,1,,,907,,1601,,,NA,2,2016-01,2016
54237,SN907GN2,16-01-16,D,2,7,7,0,Jacquei,SPY,-28.91905,151.5772667,Domino,3,P,2,,1,,,907,,1601,,,NA,5,2016-01,2016
54238,SN907GN2,16-01-16,D,2,7,7,0,Domino,LPY,-28.91908333,151.5773167,Jacquei,3,P,1,,1,,,907,,1601,,,NA,5,2016-01,2016
54240,SN907GN2,16-01-16,D,2,7,7,0,Julia,YAF/SPY,-28.91896667,151.5772167,Quill,3,P,2,,1,,,907,,1601,,,NA,5,2016-01,2016
54244,SN907GN22,16-01-16,N,22,1,0,1,Chips,Male,-28.92038333,151.5712667,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54247,SN907GN23,16-01-16,N,23,4,2,2,Themeda,YAF/SPY,-28.92113333,151.5725833,Skeeter,4,P,1,,1,,,907,,1601,,,NA,4,2016-01,2016
54250,SN907GN26,16-01-16,O,26,2,1,1,Chilli,YAF/SPY,-28.92113333,151.5730833,Doodle,2,P,1,,1,,,907,,1601,,,NA,2,2016-01,2016
54251,SN907GN26,16-01-16,O,26,2,1,1,Doodle,Male,-28.92116667,151.57305,Chilli,2,P,1,,1,,,907,,1601,,,NA,2,2016-01,2016
54257,SN907GN30,16-01-16,I,30,6,3,3,Chad,Male,-28.92001667,151.5741,Lauren,2,P,1,,1,,,907,,1601,,,NA,4,2016-01,2016
54258,SN907GN30,16-01-16,I,30,6,3,3,Lauren,YAF/SPY,-28.92005,151.57415,Chad,2,P,1,,1,,,907,,1601,,,NA,4,2016-01,2016
54259,SN907GN30,16-01-16,I,30,6,3,3,Star,YAF/SPY,-28.91993333,151.5742667,Eucalypt,7,P,0,,1,,,907,,1601,,,NA,4,2016-01,2016
54262,SN907GN31,16-01-16,I,31,4,3,1,Longnose,YAF/SPY,-28.92018333,151.5742833,Cyclops,4,P,1,,1,,,907,,1601,,,NA,2,2016-01,2016
54263,SN907GN32,16-01-16,I,32,1,1,0,Stripes,YAF/SPY,-28.91975,151.5751667,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54265,SN907GN33,16-01-16,H,33,2,1,1,Genevieve,SPY,-28.92,151.5754167,Greg,2,P,1,,1,,,907,,1601,,,NA,2,2016-01,2016
54269,SN907GN36,16-01-16,G,36,1,1,0,Nikki,YAF/SPY,-28.91558333,151.5777,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54270,SN907GN37,16-01-16,M,37,1,1,0,Candice,YAF/SPY,-28.91628333,151.5784167,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54272,SN907GN39,16-01-16,D,39,1,1,0,Shaddow,YAF/SPY,-28.91888333,151.5792833,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54273,SN907GN4,16-01-16,B,4,2,2,0,Celine,YAF/SPY,-28.91863333,151.5773,Robin,10,P,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54279,SN907GN45,16-01-16,D,45,5,3,2,Ross,Male,-28.9192,151.5781,Wilbur,4,P,2,Loop,1,,,907,,1601,,,NA,1,2016-01,2016
54282,SN907GN6,16-01-16,B,6,3,3,0,Helen,YAF/SPY,-28.91828333,151.5765333,Sally,12,P,0,,1,,,907,,1601,,,NA,3,2016-01,2016
54283,SN907GN6,16-01-16,B,6,3,3,0,Sally,YAF/SPY,-28.91843333,151.5765333,Daniela,5,P,0,,1,,,907,,1601,,,NA,3,2016-01,2016
54284,SN907GN6,16-01-16,B,6,3,3,0,Daniela,YAF/SPY,-28.91846667,151.5766167,Sally,6,P,0,,1,,,907,,1601,,,NA,3,2016-01,2016
54285,SN907GN7,16-01-16,B,7,9,6,3,Cashew,YAF/SPY,-28.91871667,151.5767,Trevor,11,P,0,,1,,,907,,1601,,,NA,9,2016-01,2016
54286,SN907GN7,16-01-16,B,7,9,6,3,Trevor,Male,-28.91881667,151.57665,Harmony,6,P,0,,1,,,907,,1601,,,NA,9,2016-01,2016
54289,SN907GN7,16-01-16,A,7,9,6,3,Dash,YAF/SPY,-28.91893333,151.5766833,Ditto,5,P,1,,1,,,907,,1601,,,NA,9,2016-01,2016
54294,SN907GN8,16-01-16,A,8,3,3,0,Blondie,SPY,-28.91853333,151.5762333,Taz,8,P,0,,1,,,907,,1601,,,NA,3,2016-01,2016
54297,SN907GN9,16-01-16,A,9,1,1,0,Hazel,YAF/SPY,-28.91823333,151.5763333,,,,0,,1,,,907,,1601,,,NA,1,2016-01,2016
54299,SN908GN10,17-01-16,I,10,10,8,2,Cyclops,Male,-28.91946667,151.57345,Barney,4,P,1,,1,,,908,,1601,,,NA,10,2016-01,2016
54300,SN908GN10,17-01-16,I,10,10,8,2,Barney,Male,-28.9195,151.5734167,Cyclops,4,P,1,,1,,,908,,1601,,,NA,10,2016-01,2016
54301,SN908GN10,17-01-16,I sal,10,10,8,2,Syrup,SPY,-28.91955,151.5736,Milo,7,P,0,,1,,,908,,1601,,,NA,10,2016-01,2016
54302,SN908GN10,17-01-16,I,10,10,8,2,Milo,SPY,-28.91961667,151.5736167,Syrup,7,C,0,,1,,,908,,1601,,,NA,10,2016-01,2016
54303,SN908GN10,17-01-16,I,10,10,8,2,Penny,YAF/SPY,-28.91961667,151.5736833,Matilda,3,P,2,,1,,,908,,1601,,,NA,10,2016-01,2016
54307,SN908GN10,17-01-16,I,10,10,8,2,Opal,YAF/SPY,-28.91983333,151.57345,Milo,6,P,0,,2,,,908,,1601,,,NA,10,2016-01,2016
54308,SN908GN10,17-01-16,I,10,10,8,2,Themeda,YAF/SPY,-28.91975,151.5733667,Milo,11,P,0,,2,,,908,,1601,,,NA,10,2016-01,2016
54310,SN908GN11,17-01-16,I,11,6,2,4,Doodle,Male,-28.92016667,151.5736167,Paulie,2,P,2,,1,,,908,,1601,,,NA,6,2016-01,2016
54314,SN908GN11,17-01-16,I,11,6,2,4,Trevor,Male,-28.92031667,151.57355,Sunbeam,1,P,1,,1,,,908,,1601,,,NA,6,2016-01,2016
54318,SN908GN12,17-01-16,O sal,12,7,7,0,Coffee,YAF/SPY,-28.92066667,151.5736167,Kirsty,2,P,4,,1,,,908,,1601,,,NA,7,2016-01,2016
54319,SN908GN12,17-01-16,O sal,12,7,7,0,Francis,YAF/SPY,-28.92066667,151.57365,Kirsty,2,P,3,,3,,,908,,1601,,,NA,7,2016-01,2016
54325,SN908GN14,17-01-16,I,14,4,2,2,Lauren,YAF/SPY,-28.92085,151.57305,Vaughn,1,P,1,,1,,,908,,1601,,,NA,4,2016-01,2016
54327,SN908GN14,17-01-16,I sal,14,4,2,2,Beans,YAF/SPY,-28.92106667,151.5728333,Brandon,6,P,0,,1,,,908,,1601,,,NA,4,2016-01,2016
54329,SN908GN15,17-01-16,N,15,4,1,3,Chilli,YAF/SPY,-28.92121667,151.5723833,Jimmy,2,P,2,,1,,,908,,1601,,,NA,4,2016-01,2016
54332,SN908GN16,17-01-16,I,16,3,1,2,Chips,Male,-28.92013333,151.5737333,Milo,1,P,1,Loop,1,,,908,,1601,,,NA,1,2016-01,2016
54335,SN908GN19,17-01-16,N,19,3,2,1,Genevieve,SPY,-28.92083333,151.5720333,Ruby,4,P,1,,1,,,908,,1601,,,NA,3,2016-01,2016
54338,SN908GN2,17-01-16,G,2,2,0,2,Rudolph,Male,-28.91516667,151.5775333,Justin,6,P,0,,1,,,908,,1601,,,NA,2,2016-01,2016
54340,SN908GN20,17-01-16,N,20,2,1,1,Brie,YAF/SPY,-28.92035,151.5714333,Brandon,13,P,0,,1,,,908,,1601,,,NA,1,2016-01,2016
54344,SN908GN21,17-01-16,N,21,8,5,3,Pearl,NPY,-28.92063333,151.5710333,Carmen,10,P,0,,1,,,908,,1601,,,NA,8,2016-01,2016
